   1.1906536875154112E-009   0.0000000000000000     
   2.3813073750308223E-009   0.0000000000000000     
   3.5719610625462335E-009   0.0000000000000000     
   4.7626147500616446E-009   0.0000000000000000     
   5.9532684375770558E-009   0.0000000000000000     
   7.1439221250924669E-009   0.0000000000000000     
   8.3345758126078789E-009   0.0000000000000000     
   9.5252295001232892E-009   0.0000000000000000     
   1.0715883187638700E-008   0.0000000000000000     
   1.1906536875154110E-008   0.0000000000000000     
   1.3097190562669520E-008   0.0000000000000000     
   1.4287844250184931E-008   0.0000000000000000     
   1.5478497937700341E-008   0.0000000000000000     
   1.6669151625215751E-008   0.0000000000000000     
   1.7859805312731162E-008   2.0000000000000000     
   1.9050459000246572E-008   1.0000000000000000     
   2.0241112687761982E-008   0.0000000000000000     
   2.1431766375277393E-008   4.0000000000000000     
   2.2622420062792803E-008   3.0000000000000000     
   2.3813073750308213E-008   3.0000000000000000     
   2.5003727437823624E-008   11.000000000000000     
   2.6194381125339034E-008   15.000000000000000     
   2.7385034812854444E-008   23.000000000000000     
   2.8575688500369855E-008   30.000000000000000     
   2.9766342187885265E-008   30.000000000000000     
   3.0956995875400675E-008   53.000000000000000     
   3.2147649562916089E-008   66.000000000000000     
   3.3338303250431502E-008   79.000000000000000     
   3.4528956937946916E-008   78.000000000000000     
   3.5719610625462330E-008   96.000000000000000     
   3.6910264312977743E-008   96.000000000000000     
   3.8100918000493157E-008   136.00000000000000     
   3.9291571688008571E-008   129.00000000000000     
   4.0482225375523984E-008   168.00000000000000     
   4.1672879063039398E-008   220.00000000000000     
   4.2863532750554812E-008   218.00000000000000     
   4.4054186438070225E-008   228.00000000000000     
   4.5244840125585639E-008   259.00000000000000     
   4.6435493813101052E-008   266.00000000000000     
   4.7626147500616466E-008   325.00000000000000     
   4.8816801188131880E-008   279.00000000000000     
   5.0007454875647293E-008   338.00000000000000     
   5.1198108563162707E-008   376.00000000000000     
   5.2388762250678121E-008   372.00000000000000     
   5.3579415938193534E-008   357.00000000000000     
   5.4770069625708948E-008   437.00000000000000     
   5.5960723313224362E-008   445.00000000000000     
   5.7151377000739775E-008   469.00000000000000     
   5.8342030688255189E-008   491.00000000000000     
